3639
4595
5816
772
5282411
16061509
5755
6442177
446541
5464343
5282138
57775240
657237
445643
5282315
460612
5284616
216326
5743
5284566
86287410
130881
3672
1983
5865
439302
68546
5978
6253
2907
126941
31703
2474
71616
5329102
6456015
91826462
5394
60838
10127622
148124
11462174
46883536
9444
5234
5284596
3035016
387447
6918837
36314
441276
227456
10339178
38904
426756
5352133
56840877
52918379
6013
108059
2162
24748573
9831414
5281078
6741
123134263
16404350
24883466
25246316
2909
49867938
5280754
5284373
5497195
6435893
122173799
44270249
6918011
71349
5486971
9854489
11519741
16113195
175805
123631
24978538
60606
2754
2244
5281104
65628
60953
3019
4091
5280793
3062316
444795
5358
45381907
5282381
